"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400145499","Centre de Recerca en Economia Financera","#","C","Ramon Trias Fargas","25","27","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.389246","2.190991","432362.694","4582284.291","432454.644","4582485.228","93 542 16 19","#","","","","","","","",
"99400145499","Centre de Recerca en Economia Financera","#","C","Ramon Trias Fargas","25","27","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.389246","2.190991","432362.694","4582284.291","432454.644","4582485.228","93 542 17 46","Fax","","","","","","","",
"99400145500","Centre de Recerca en Economia i Salut","#","C","Ramon Trias Fargas","25","27","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.389246","2.190991","432362.694","4582284.291","432454.644","4582485.228","93 542 24 90","#","","","","","","","",
"99400145500","Centre de Recerca en Economia i Salut","#","C","Ramon Trias Fargas","25","27","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.389246","2.190991","432362.694","4582284.291","432454.644","4582485.228","93 542 17 46","Fax","","","","","","","",
"99400145502","Centre d'Estudis de Risc Tecnològic","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","93 4011932","Fax","","","","","","","",
"99400145502","Centre d'Estudis de Risc Tecnològic","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","93 401 66 75","#","","","","","","","",
"99400145503","Centre de Recerca en Educació de les Persones Adultes","#","Pg","Vall d'Hebron","171","171","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.435755","2.147166","428749.493","4587482.77","428841.408","4587683.754","93 403 51 71","Fax","","","","","","","",
"99400145503","Centre de Recerca en Educació de les Persones Adultes","#","Pg","Vall d'Hebron","171","171","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.435755","2.147166","428749.493","4587482.77","428841.408","4587683.754","93 403 50 99","#","","","","","","","",
"99400145505","Centre d'Innovació","#","C","Baldiri Reixac","4","6","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.381869","2.116467","426123.653","4581526.141","426215.546","4581727.069","93 448 94 34","Fax","","","","","","","",
"99400145505","Centre d'Innovació","#","C","Baldiri Reixac","4","6","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.381869","2.116467","426123.653","4581526.141","426215.546","4581727.069","93 448 94 30","#","","","","","","","",
"99400145507","Centre de Recerca en Enginyeria Biomèdica","#","C","Pau Gargallo","5","5","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.383877","2.113472","425875.545","4581751.62","425967.436","4581952.55","93 401 16 93","#","","","","","","","",
"99400145507","Centre de Recerca en Enginyeria Biomèdica","#","C","Pau Gargallo","5","5","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.383877","2.113472","425875.545","4581751.62","425967.436","4581952.55","93 401 70 45","Fax","","","","","","","",
"99400145508","Centre d'Innovació de Tecnologia d'Estructures i Construcció","#","C","Jordi Girona","31","31","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388942","2.116548","426138.405","4582311.312","426230.298","4582512.248","93 405 41 72","Fax","","","","","","","",
"99400145508","Centre d'Innovació de Tecnologia d'Estructures i Construcció","#","C","Jordi Girona","31","31","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.388942","2.116548","426138.405","4582311.312","426230.298","4582512.248","93 401 65 08","#","","","","","","","",
"99400145509","Centre d'Integritat Estructural i Fiabilitat de Materials","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","93 401 67 01","#","","","","","","","",
"99400145509","Centre d'Integritat Estructural i Fiabilitat de Materials","#","Av","Diagonal","647","647","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384899","2.115258","426025.967","4581863.593","426117.859","4582064.525","93 401 67 06","Fax","","","","","","","",
"99400145512","Centre d'Investigació Film-Història","#","C","Adolf Florensa","8","8","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.382263","2.115556","426047.916","4581570.621","426139.808","4581771.55","93 449 85 10","Fax","","","","","","","",
"99400145512","Centre d'Investigació Film-Història","#","C","Adolf Florensa","8","8","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.382263","2.115556","426047.916","4581570.621","426139.808","4581771.55","93 403 44 80","#","","","","","","","",
"99400145518","Centre de Recerca i Investigació de Catalunya, S.A.","#","C","Margalló","12","12","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.425536","2.094858","424367.501","4586392.671","424459.376","4586593.644","93 204 98 66","Fax","","","","","","","",
"99400145518","Centre de Recerca i Investigació de Catalunya, S.A.","#","C","Margalló","12","12","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.425536","2.094858","424367.501","4586392.671","424459.376","4586593.644","93 204 99 22","#","","","","","","","",
"99400145520","Centre Europeu de Paral.lelisme de Barcelona","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 69 86","#","","","","","","","",
"99400145520","Centre Europeu de Paral.lelisme de Barcelona","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 70 55","Fax","","","","","","","",
"99400145522","Hospital Clínic i Provincial","Fundació Privada Clínic per la Recerca Biomèdica","C","Rosselló","149","153","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.388724","2.151043","429022.184","4582258.246","429114.103","4582459.182","932275459","Fax","","","","","","","",
"99400145522","Hospital Clínic i Provincial","Fundació Privada Clínic per la Recerca Biomèdica","C","Rosselló","149","153","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.388724","2.151043","429022.184","4582258.246","429114.103","4582459.182","932275707","Centraleta","","","","","","","",
"99400145529","Centre per a la Innovació Local","#","C","Mallorca","244","244","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393092","2.161744","429921.592","4582734.437","430013.52","4582935.378","93 404 90 30","Fax","","","","","","","",
"99400145529","Centre per a la Innovació Local","#","C","Mallorca","244","244","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393092","2.161744","429921.592","4582734.437","430013.52","4582935.378","93 402 07 09","#","","","","","","","",
"99400145532","Centre Tecnològic de Telecomunicacions Mòbils","#","C","Gran Capità","2","4","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.387308","2.111153","425685.548","4582134.544","425777.437","4582335.478","93 205 70 16","#","","","","","","","",
"99400145532","Centre Tecnològic de Telecomunicacions Mòbils","#","C","Gran Capità","2","4","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.387308","2.111153","425685.548","4582134.544","425777.437","4582335.478","93 401 65 17","Fax","","","","","","","",
"99400145537","Centre Universitari de Sociolingüística i Comunicació","#","G.V.","Corts Catalanes","585","585","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.386577","2.164039","430106.423","4582009.291","430198.352","4582210.225","93 403 70 65","#","","","","","","","",
"99400145537","Centre Universitari de Sociolingüística i Comunicació","#","G.V.","Corts Catalanes","585","585","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.386577","2.164039","430106.423","4582009.291","430198.352","4582210.225","93 403 57 57","Fax","","","","","","","",
"99400145550","Grup de Compatibilitat Electromagnètica","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 10 21","Fax","","","","","","","",
"99400145550","Grup de Compatibilitat Electromagnètica","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 10 21","#","","","","","","","",
"99400145553","Grup de Tecnologia Musical","#","C","Ocata","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.383833","2.18522","431874.504","4581687.855","431966.45","4581888.787","93 542 21 64","#","","","","","","","",
"99400145553","Grup de Tecnologia Musical","#","C","Ocata","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.383833","2.18522","431874.504","4581687.855","431966.45","4581888.787","93 542 22 02","Fax","","","","","","","",
"99400145554","Grup d'Enginyeria Molecular","#","Via","Augusta","390","390","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403795","2.119469","426399.375","4583957.815","426491.27","4584158.766","93 205 62 66","Fax","","","","","","","",
"99400145554","Grup d'Enginyeria Molecular","#","Via","Augusta","390","390","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403795","2.119469","426399.375","4583957.815","426491.27","4584158.766","93 267 20 00","#","","","","","","","",
"99400145563","Innova de la Universitat Politècnica de Catalunya","#","C","Jordi Girona","29","29","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.387953","2.114873","425997.296","4582202.871","426089.188","4582403.806","93 413 76 23","#","","","","","","","",
"99400145563","Innova de la Universitat Politècnica de Catalunya","#","C","Jordi Girona","29","29","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.387953","2.114873","425997.296","4582202.871","426089.188","4582403.806","93 413 76 31","Fax","","","","","","","",
"99400145598","Institut de Recerca d'Economia Aplicada","#","Av","Diagonal","690","690","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.385692","2.114976","426003.319","4581951.782","426095.211","4582152.714","93 403 72 41","#","","","","","","","",
"99400145598","Institut de Recerca d'Economia Aplicada","#","Av","Diagonal","690","690","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.385692","2.114976","426003.319","4581951.782","426095.211","4582152.714","93 403 72 42","Fax","","","","","","","",
"99400145634","Institut de Recerca Vall d'Hebron","#","Pg","Vall d'Hebron","119","129","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.428049","2.143458","428431.222","4586630.315","428523.135","4586831.291","934894102","Fax","","","","","","","",
"99400145634","Institut de Recerca Vall d'Hebron","#","Pg","Vall d'Hebron","119","129","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.428049","2.143458","428431.222","4586630.315","428523.135","4586831.291","934894337","#","","","","","","","",
"99400145664","Servei de Desenvolupament del Medicament","#","Av","Joan XXIII","27","31","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385492","2.119176","426354.275","4581925.982","426446.17","4582126.914","93 402 45 46","#","","","","","","","",
"99400145664","Servei de Desenvolupament del Medicament","#","Av","Joan XXIII","27","31","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.385492","2.119176","426354.275","4581925.982","426446.17","4582126.914","93 402 45 46","Fax","","","","","","","",
"99400145669","Servei de Recerca","#","Pl","Mercè","9999","9999","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379137","2.179514","431392.514","4581170.985","431484.456","4581371.912","93 542 21 31","Fax","","","","","","","",
"99400145669","Servei de Recerca","#","Pl","Mercè","9999","9999","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379137","2.179514","431392.514","4581170.985","431484.456","4581371.912","93 542 21 40","#","","","","","","","",
"99400145670","Laboratori de Ciència i Tecnologia Electroquímica de Materials","#","C","Martí i Franquès","1","11","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384764","2.117291","426195.84","4581846.855","426287.733","4582047.786","93 402 12 31","Fax","","","","","","","",
"99400145670","Laboratori de Ciència i Tecnologia Electroquímica de Materials","#","C","Martí i Franquès","1","11","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384764","2.117291","426195.84","4581846.855","426287.733","4582047.786","93 402 12 23","#","","","","","","","",
"99400145674","Laboratori d'Enginyeria Marítima","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 64 68","#","","","","","","","",
"99400145674","Laboratori d'Enginyeria Marítima","#","C","Jordi Girona","1","3","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389948","2.115402","426043.742","4582423.933","426135.634","4582624.87","93 401 18 61","Fax","","","","","","","",
"99400145676","Unitat de Recerca en Informàtica Biomèdica","#","Pg","Marítim de la Barceloneta","37","49","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.38562","2.196095","432785.671","4581877.772","432877.625","4582078.706","93 224 08 75","Fax","","","","","","","",
"99400145676","Unitat de Recerca en Informàtica Biomèdica","#","Pg","Marítim de la Barceloneta","37","49","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.38562","2.196095","432785.671","4581877.772","432877.625","4582078.706","93 224 03 02","#","","","","","","","",
